Start Time,End Time,Facility Code,Participant Code,Status,Reason,Outage (MW),Recovery Time (Minutes),Description,
9/3/2017 6:00,10/6/2017 20:00,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0.02,10,Turbine alternator outage 7 days 10 mw - 0.02 MW site export,
10/3/2017 8:00,10/5/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance,
8/17/2017 10:30,8/17/2017 13:00,AUXC_WGP,AUXC,Approved,Forced,26,,GT Tripped during start up,
8/12/2017 13:00,8/12/2017 13:00,PMC_AG,PMC,Approved,Forced,203.167,0,Operational issues caused real time forced outage.,
8/12/2017 12:30,8/12/2017 12:30,PMC_AG,PMC,Approved,Forced,272.456,0,Operational issues caused real time forced outage.,
8/12/2017 12:00,8/12/2017 12:00,PMC_AG,PMC,Approved,Forced,335,0,Operational issues caused real time forced outage.,
8/11/2017 2:30,8/11/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,43.539,0,Operational Issues caused real time forced outage.,
8/10/2017 22:30,8/11/2017 2:00,BW1_GREENWATERS_G2,GW,Approved,Forced,44.385,0,Operational Issues caused real time forced outage.,
8/10/2017 22:00,8/10/2017 22:00,BW1_GREENWATERS_G2,GW,Approved,Forced,38.201,0,Operational Issues caused real time forced outage.,
8/10/2017 18:00,8/10/2017 18:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.982,0,Operational Issues caused real time forced outage.,
8/10/2017 17:30,8/10/2017 17:30,BW1_GREENWATERS_G2,GW,Approved,Forced,45.098,0,Operational Issues caused real time forced outage.,
8/10/2017 17:00,8/10/2017 17:00,BW1_GREENWATERS_G2,GW,Approved,Forced,42.154,0,Operational Issues caused real time forced outage.,
8/10/2017 9:00,8/10/2017 9:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.513,0,Operational Issues caused real time forced outage.,
8/10/2017 8:00,8/10/2017 8:30,BW1_GREENWATERS_G2,GW,Approved,Forced,42.824,0,Operational Issues caused real time forced outage.,
8/9/2017 0:00,8/9/2017 1:00,BW1_GREENWATERS_G2,GW,Approved,Forced,34.169,0,Operational Issues caused real time forced outage.,
8/8/2017 23:30,8/8/2017 23:30,BW1_GREENWATERS_G2,GW,Approved,Forced,29.841,0,Operational Issues caused real time forced outage.,
8/9/2017 21:00,8/9/2017 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.895,0,Operational Issues caused real time forced outage.,
8/24/2017 8:00,8/26/2017 17:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/24/2017 8:00,8/26/2017 17:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/24/2017 8:00,8/26/2017 17:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/21/2017 8:00,8/23/2017 18:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/21/2017 8:00,8/23/2017 18:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/13/2017 19:00,8/13/2017 19:30,TIWEST_COG1,TRMOS,Approved,Forced,34.33,,Deviation from dispatch,
8/13/2017 16:30,8/13/2017 17:00,TIWEST_COG1,TRMOS,Approved,Forced,32.57,,Deviation from dispatch,
8/12/2017 19:30,8/12/2017 20:00,TIWEST_COG1,TRMOS,Approved,Forced,35.75,,Deviation from dispatch,
8/11/2017 12:00,8/11/2017 12:30,TIWEST_COG1,TRMOS,Approved,Forced,30.3,,Deviation from dispatch,
8/8/2017 9:00,8/8/2017 9:30,TIWEST_COG1,TRMOS,Approved,Forced,31.54,,Deviation from dispatch,
8/7/2017 7:00,8/7/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10.2,,TES Report - constrained off MW's.,
8/8/2017 15:00,8/8/2017 15:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,15.2,,TES Report - constrained off MW's.,
8/6/2017 6:00,8/6/2017 6:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.,
8/7/2017 17:00,8/7/2017 17:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.,
8/3/2017 9:30,8/3/2017 10:30,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 logic issue,
8/15/2017 9:30,8/15/2017 12:30,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),36.258,0,ODOM,
8/15/2017 12:00,8/15/2017 14:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,0,ODOM,
8/14/2017 13:30,8/14/2017 13:30,KORL_GT3,KORL,Approved,Forced,63.397,0,FO,
8/14/2017 9:00,8/14/2017 9:00,KORL_GT3,KORL,Approved,Forced,13.347,0,FO,
8/14/2017 9:30,8/14/2017 13:00,KORL_GT3,KORL,Approved,Forced,100.1,,FO,
11/13/2017 0:00,11/21/2017 6:30,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Scheduled (Planned),42.1,24,Annual plus Generator Rotor Changeout,
8/15/2017 9:00,8/15/2017 9:00,BW1_GREENWATERS_G2,GW,Approved,Forced,26,,Kemerton_GT12 tripped on start,
8/15/2017 8:00,8/15/2017 8:30,BW1_GREENWATERS_G2,GW,Approved,Forced,156,,"Kemerton_GT12 tripped on start
",
8/15/2017 7:30,8/15/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,,"Kemerton_GT12 tripped on start
",
8/15/2017 7:30,8/15/2017 7:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,57.2,0,Kemerton_GT12 tripped on start,
8/15/2017 8:30,8/15/2017 8:30,BW1_GREENWATERS_G2,GW,Approved,Forced,98.8,,Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11,
8/15/2017 8:00,8/15/2017 8:00,BW1_GREENWATERS_G2,GW,Approved,Forced,156,,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",
8/15/2017 7:30,8/15/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",
8/14/2017 18:30,8/14/2017 18:30,BW1_GREENWATERS_G2,GW,Approved,Forced,104,,Unit tripped,
8/14/2017 18:30,8/14/2017 18:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,132.6,0,Unit tripped,
8/14/2017 18:00,8/14/2017 18:00,BW1_GREENWATERS_G2,GW,Approved,Forced,156,,Unit tripped,
8/14/2017 17:30,8/14/2017 17:30,BW1_GREENWATERS_G2,GW,Approved,Forced,88.4,,Unit tripped,
8/10/2017 14:30,8/11/2017 19:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,,Main step up transformers found with Earth cables removed by Theft/Forced Entry to site.,
8/18/2017 16:30,8/25/2017 17:00,MELK_G7,MELK,Approved,Scheduled (Planned),7,12,Load Derate,
8/2/2017 6:00,8/2/2017 9:00,MELK_G7,MELK,Approved,Forced,3,0,Centre CW pump outage,
8/5/2017 5:30,8/5/2017 5:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,8,,TES Report - constrained off MW's.,
8/5/2017 15:30,8/5/2017 15:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,14,,TES Report - constrained off MW's.,
8/3/2017 7:30,8/3/2017 7:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,46,,TES Report - constrained off MW's.,
8/3/2017 7:00,8/3/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,,TES Report - constrained off MW's.,
8/3/2017 6:30,8/3/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,,TES Report - constrained off MW's.,
8/4/2017 16:30,8/4/2017 16:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,27,,TES Report - constrained off MW's.,
8/4/2017 14:30,8/4/2017 14:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.,
7/31/2017 7:30,7/31/2017 7:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,,TES Report - constrained off MW's.,
7/31/2017 7:00,7/31/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,,TES Report - constrained off MW's.,
7/31/2017 6:30,7/31/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,,TES Report - constrained off MW's.,
7/31/2017 6:00,7/31/2017 6:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,72,,TES Report - constrained off MW's.,
7/31/2017 5:30,7/31/2017 5:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,87,,TES Report - constrained off MW's.,
7/31/2017 5:00,7/31/2017 5:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7,,TES Report - constrained off MW's.,
8/1/2017 17:00,8/1/2017 17:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10,,TES Report - constrained off MW's.,
7/30/2017 7:30,7/30/2017 7:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,47,,TES Report - constrained off MW's.,
7/30/2017 7:00,7/30/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,45,,TES Report - constrained off MW's.,
7/30/2017 6:30,7/30/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,,TES Report - constrained off MW's.,
7/31/2017 16:30,7/31/2017 16:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,11,,TES Report - constrained off MW's.,
7/30/2017 5:30,7/30/2017 5:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,,TES Report - constrained off MW's.,
7/30/2017 6:00,7/30/2017 6:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,,TES Report - constrained off MW's.,
8/21/2017 8:00,8/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/21/2017 8:00,8/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/21/2017 8:00,8/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/21/2017 8:00,8/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance,
8/11/2017 4:00,8/11/2017 4:00,KORL_GT3,KORL,Approved,Forced,46.713,0,FO,
8/11/2017 1:30,8/11/2017 1:30,KORL_GT3,KORL,Approved,Forced,20.02,0,FO,
8/11/2017 2:00,8/11/2017 3:30,KORL_GT3,KORL,Approved,Forced,100.1,0,FO,
8/9/2017 6:00,8/9/2017 6:00,KORL_GT3,KORL,Approved,Forced,23.356,0,FO,
8/9/2017 12:00,8/10/2017 7:30,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM,
8/9/2017 12:30,8/9/2017 16:30,STHRNCRS_EG,STHRNCRS,Approved,Forced,5,,An unplanned load increase (?behind-the-fence?) led to a reduction in available capacity,
8/3/2017 11:00,8/3/2017 11:00,AURICON_PNJ_U1,AURICON,Approved,Forced,14.63,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 10:30,8/3/2017 10:30,AURICON_PNJ_U1,AURICON,Approved,Forced,65.532,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 10:00,8/3/2017 10:00,AURICON_PNJ_U1,AURICON,Approved,Forced,74.157,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 9:30,8/3/2017 9:30,AURICON_PNJ_U1,AURICON,Approved,Forced,73.963,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 9:00,8/3/2017 9:00,AURICON_PNJ_U1,AURICON,Approved,Forced,105.21,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 8:30,8/3/2017 8:30,AURICON_PNJ_U1,AURICON,Approved,Forced,138.696,0,Pinjarra Unit 2 ramping up from an outage,
8/3/2017 23:00,8/3/2017 23:30,TIWEST_COG1,TRMOS,Approved,Forced,34.91,,Deviation from dispatch,
8/1/2017 13:00,8/1/2017 14:00,TIWEST_COG1,TRMOS,Approved,Forced,32.21,,Deviation from dispatch,
8/23/2017 12:30,8/23/2017 13:00,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,31.69,0,Deviation from dispatch,
8/19/2017 15:30,8/19/2017 16:30,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,30.28,0,Deviation from dispatch,
8/10/2017 22:00,8/11/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),42.526,39,Planned outage to replace Mill feeder belt.,
8/2/2017 20:30,8/2/2017 20:30,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Pinjarra Unit 2 tripped due to blade path temperature deviation,
8/2/2017 20:00,8/2/2017 20:00,AURICON_PNJ_U1,AURICON,Approved,Forced,133.988,0,Pinjarra Unit 2 tripped due to blade path temperature deviation,
8/2/2017 21:00,8/3/2017 8:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Pinjarra Unit 2 tripped due to blade path temperature deviation,
8/8/2017 23:30,8/9/2017 5:30,KORL_GT3,KORL,Approved,Forced,100.1,0,FO,
8/8/2017 23:00,8/8/2017 23:00,KORL_GT3,KORL,Approved,Forced,26.693,,FO,
8/26/2017 18:00,8/28/2017 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Water wash,
8/11/2017 16:30,8/18/2017 16:00,MELK_G7,MELK,Approved,Scheduled (Planned),7,12,Load Derate,
7/28/2017 17:30,7/28/2017 17:30,BW1_GREENWATERS_G2,GW,Approved,Forced,95.911,0,Operational Issues caused real time forced outage.,
7/27/2017 10:00,7/27/2017 10:00,BW1_GREENWATERS_G2,GW,Approved,Forced,37.105,0,Operational Issues caused real time forced outage.,
7/27/2017 5:00,7/27/2017 5:00,BW1_GREENWATERS_G2,GW,Approved,Forced,27.365,0,Operational Issues caused real time forced outage.,
7/27/2017 4:00,7/27/2017 4:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21.129,0,Operational Issues caused real time forced outage.,
7/27/2017 3:30,7/27/2017 3:30,BW1_GREENWATERS_G2,GW,Approved,Forced,28.282,0,Operational Issues caused real time forced outage.,
7/27/2017 1:30,7/27/2017 1:30,BW1_GREENWATERS_G2,GW,Approved,Forced,25.08,0,Operational Issues caused real time forced outage.,
7/25/2017 11:00,7/25/2017 11:00,BW1_GREENWATERS_G2,GW,Approved,Forced,25.694,0,Operational Issues caused real time forced outage.,
7/25/2017 10:00,7/25/2017 10:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.811,0,Operational Issues caused real time forced outage.,
8/8/2017 9:00,8/8/2017 10:30,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,0,ODOM,
8/11/2017 0:00,10/7/2017 17:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,39,Steam Turbine & Gas Turbine Outage,
8/11/2017 0:00,10/7/2017 17:00,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Scheduled (Planned),243.956,39,Steam Turbine & Gas Turbine Outage,
7/24/2017 16:00,7/24/2017 16:00,BW1_GREENWATERS_G2,GW,Approved,Forced,159.554,0,Operational Issues caused real time forced outage.,
7/24/2017 11:30,7/24/2017 11:30,BW1_GREENWATERS_G2,GW,Approved,Forced,161.079,0,Operational Issues caused real time forced outage.,
7/23/2017 15:30,7/24/2017 7:30,STHRNCRS_EG,STHRNCRS,Approved,Forced,10,,"Unexpected behind-the-fence load demand, which reduced the available export capacity.  ",
8/11/2017 22:00,8/12/2017 11:30,PMC_AG,PMC,Approved,Scheduled (Planned),335,39,Main Cooling Water Debris Filter gearbox repair.,
11/17/2017 22:00,11/24/2017 21:30,PMC_AG,PMC,Approved,Scheduled (Planned),335,39,Major Annual Outage (B Inspection),
10/6/2017 22:00,11/3/2017 21:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,39,BW1 annual statutory outage.,
7/28/2017 15:30,7/28/2017 16:00,TIWEST_COG1,TRMOS,Approved,Forced,34.67,,Deviation from dispatch,
7/26/2017 8:30,7/26/2017 9:00,TIWEST_COG1,TRMOS,Approved,Forced,30.32,,Deviation from dispatch,
7/25/2017 10:00,7/25/2017 10:30,TIWEST_COG1,TRMOS,Approved,Forced,34.51,,Deviation from dispatch,
7/24/2017 15:30,7/24/2017 16:00,TIWEST_COG1,TRMOS,Approved,Forced,31.32,,Deviation from dispatch,
8/4/2017 21:00,8/4/2017 21:00,KORL_GT3,KORL,Approved,Forced,20.02,0,FO,
8/4/2017 17:30,8/4/2017 20:30,KORL_GT3,KORL,Approved,Forced,100.1,0,FO,
8/7/2017 10:30,8/7/2017 13:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,1,Lube clean,
8/7/2017 10:00,8/7/2017 10:30,KORL_GT3,KORL,Cancelled By Market Participant,Opportunistic Maintenance (Planned),100.1,1,Lube clean,
7/25/2017 8:00,7/25/2017 8:30,COLLGAR_WF1,COLLGAR,Approved,Forced,24,,CG3 Forced Outage,
9/29/2017 22:30,10/6/2017 7:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,BW1 annual statutory outage,
7/31/2017 18:00,7/31/2017 22:00,MELK_G7,MELK,Approved,Forced,6,0,Condenser and cooling tower performance,
7/31/2017 18:00,7/31/2017 22:00,MELK_G7,MELK,Approved,Forced,4,0,West Boiler feed pump Outage,
7/31/2017 18:00,7/31/2017 19:30,MELK_G7,MELK,Approved,Forced,6,0,Centre CW pump outage,
7/31/2017 9:30,7/31/2017 14:00,MELK_G7,MELK,Approved,Forced,10,0,Centre CW pump outage,
7/21/2017 6:30,7/21/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,42,,TES Report - constrained off MW's.,
8/2/2017 20:00,8/2/2017 21:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outage due to MTU failure in Regans Substation. Generator main switch tripped by Western Power.,
8/2/2017 20:00,8/2/2017 21:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Consequential outage due to MTU failure in Regans Substation,
7/25/2017 8:00,7/26/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,5,0,Operational Issues caused real time forced outage.,
7/24/2017 16:00,7/25/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,5,0,Operational Issues caused real time forced outage.,
7/24/2017 8:00,7/24/2017 11:30,BW1_GREENWATERS_G2,GW,Approved,Forced,5,0,Operational Issues caused real time forced outage.,
8/11/2017 22:00,8/12/2017 13:00,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),335,39,Main Cooling Water Debris Filter gearbox repair.,
7/27/2017 23:00,7/28/2017 14:30,BW1_GREENWATERS_G2,GW,Approved,Forced,212,0,Operational Issues caused real time forced outage.,
7/25/2017 11:00,7/25/2017 11:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,30.757,0,Operational Issues caused real time forced outage.,
7/25/2017 10:00,7/25/2017 10:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,33.873,0,Operational Issues caused real time forced outage.,
7/29/2017 13:00,7/29/2017 13:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.865,0,Operational Issues caused real time forced outage.,
7/29/2017 12:30,7/29/2017 12:30,BW1_GREENWATERS_G2,GW,Approved,Forced,30.354,0,Operational Issues caused real time forced outage.,
7/29/2017 7:00,7/29/2017 7:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,8,,TES Report - constrained off MW's.,
7/29/2017 16:00,7/29/2017 16:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,17,,TES Report - constrained off MW's.,
7/26/2017 19:00,7/26/2017 19:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7,,TES Report - constrained off MW's.,
8/2/2017 20:00,8/3/2017 8:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,143,0,Pinjarra Unit 2 tripped due to blade path temperature deviation,
7/26/2017 17:30,7/26/2017 17:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.,
7/24/2017 6:30,7/24/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.,
8/12/2017 22:00,8/13/2017 13:00,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),335,39,Main Cooling Water Debris Filter gearbox repair.,
8/2/2017 17:30,8/2/2017 17:30,BW1_GREENWATERS_G2,GW,Approved,Forced,109.2,,Unit failed to start,
8/2/2017 17:00,8/2/2017 17:00,BW1_GREENWATERS_G2,GW,Approved,Forced,156,,Unit failed to start,
8/2/2017 16:30,8/2/2017 16:30,BW1_GREENWATERS_G2,GW,Approved,Forced,36.4,,Unit failed to start,
8/6/2017 8:00,8/6/2017 16:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),87,2,Reduced Load,
8/2/2017 9:00,8/2/2017 11:30,WEST_KALGOORLIE_GT2,WGUTD,Approved,Opportunistic Maintenance (Planned),36,0,ODOM,
8/3/2017 8:00,8/4/2017 7:30,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),7,12,Load Derate,
8/4/2017 8:00,8/11/2017 16:00,MELK_G7,MELK,Approved,Scheduled (Planned),7,12,Load Derate,
7/31/2017 12:30,7/31/2017 13:00,TIWEST_COG1,TRMOS,Approved,Forced,13.1,,"Control Card failure forced early re-sync against
 market nominations",
7/31/2017 10:30,7/31/2017 12:00,TIWEST_COG1,TRMOS,Approved,Forced,33.8,,Islanded due to serve weather,
8/1/2017 10:00,8/1/2017 10:30,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,"Taphole blow and repack, Furnace 1. For further information contact Simcoa Furnace Control on 9780 6670",
8/4/2017 9:00,8/4/2017 15:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,1,EMDB Outage,
7/20/2017 6:30,7/20/2017 6:30,PERTHENERGY_KORL_GT1,PUG,Cancelled By System Management,Forced,42,0,TES Report - constrained off MW's.,
8/19/2017 8:00,8/29/2017 22:00,WEST_KALGOORLIE_GT2,WGUTD,Approved,Scheduled (Planned),36,36,EI+SUT,
7/24/2017 17:30,7/24/2017 17:30,AURICON_PNJ_U1,AURICON,Approved,Forced,3.068,0,PNJ U1 max output reduced due to ambient conditions.,
7/24/2017 16:30,7/24/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,3.152,0,PNJ U1 max output reduced due to ambient conditions.,
7/24/2017 16:00,7/24/2017 16:00,AURICON_PNJ_U1,AURICON,Approved,Forced,3.75,0,PNJ U1 max output reduced due to ambient conditions.,
7/24/2017 15:30,7/24/2017 15:30,AURICON_PNJ_U1,AURICON,Approved,Forced,4.22,0,PNJ U1 max output reduced due to ambient conditions.,
7/24/2017 10:30,7/24/2017 10:30,AURICON_PNJ_U1,AURICON,Approved,Forced,15.279,0,PNJ U1 delayed return to service after outage,
7/24/2017 10:00,7/24/2017 10:00,AURICON_PNJ_U1,AURICON,Approved,Forced,65.92,0,PNJ U1 delayed return to service after outage,
7/24/2017 9:30,7/24/2017 9:30,AURICON_PNJ_U1,AURICON,Approved,Forced,77,0,PNJ U1 delayed return to service after outage,
7/31/2017 17:30,8/4/2017 17:00,KORL_GT3,KORL,Approved,Forced,100.1,0,FO,
7/28/2017 8:00,7/29/2017 7:30,BW1_GREENWATERS_G2,GW,Approved,Forced,5,0,Operational Issues caused real time forced outage.,
7/23/2017 5:00,7/23/2017 5:30,TIWEST_COG1,TRMOS,Approved,Forced,34.59,,Deviation from dispatch,
7/23/2017 21:00,7/23/2017 22:00,TIWEST_COG1,TRMOS,Approved,Forced,35.88,,Deviation from dispatch,
7/23/2017 12:30,7/23/2017 13:00,TIWEST_COG1,TRMOS,Approved,Forced,31.69,,Deviation from dispatch,
7/19/2017 16:30,7/19/2017 17:00,TIWEST_COG1,TRMOS,Approved,Forced,30.28,,Deviation from dispatch,
7/19/2017 15:30,7/19/2017 16:00,TIWEST_COG1,TRMOS,Approved,Forced,30.21,,Deviation from dispatch,
7/19/2017 17:30,7/19/2017 22:00,MELK_G7,MELK,Approved,Forced,3,0,Boiler combustion plant capacity,
7/26/2017 12:30,7/26/2017 12:30,BW1_GREENWATERS_G2,GW,Approved,Forced,7,,Spring pack leak,
7/26/2017 9:30,7/26/2017 12:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Spring pack leak,
7/14/2017 17:30,7/14/2017 18:30,MELK_G7,MELK,Approved,Forced,9,0,Condenser and cooling tower performance,
7/14/2017 7:30,7/14/2017 8:30,MELK_G7,MELK,Approved,Forced,3,0,Condenser and cooling tower performance,
7/24/2017 12:00,7/24/2017 15:00,BW1_GREENWATERS_G2,GW,Approved,Forced,217,0,Operational Issues caused real time forced outage.,
7/13/2017 8:30,7/13/2017 9:00,MELK_G7,MELK,Approved,Forced,4,0,Condenser and cooling tower performance,
7/24/2017 16:00,7/24/2017 16:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,164.617,0,Operational Issues caused real time forced outage.,
7/24/2017 15:30,7/24/2017 15:30,BW1_GREENWATERS_G2,GW,Approved,Forced,212.98,0,Operational Issues caused real time forced outage.,
7/24/2017 11:30,7/24/2017 11:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,166.142,0,Operational Issues caused real time forced outage.,
7/16/2017 19:00,7/16/2017 23:00,MELK_G7,MELK,Approved,Forced,7,0,Boiler combustion plant capacity,
7/22/2017 6:30,7/22/2017 6:30,BW1_GREENWATERS_G2,GW,Approved,Forced,27.087,0,Operational Issues caused real time forced outage.,
7/16/2017 8:00,7/16/2017 10:00,MELK_G7,MELK,Approved,Forced,3,0,Boiler combustion plant capacity,
